province_id,province_name,history_file,definition_status,current_owner,tribal_owner,dated_1444_owner,dated_owner_date,proposed_owner,country_name,category,status,confidence,authority_type,culture,religion,native_size,longitude,latitude,land_luma_ratio,source_url,source_note,reviewer,review_date
4032,Fiherana,4032 - Fiherana.txt,x,SKA,,,,SKA,Sakalava,existing_owner,existing,source_explicit,state_or_polity,madagasque,shamanism,,43.40643,-29.10136,1.000000,,Existing top-level owner in the imported province history.,,
4033,Al Qadirif,4033 - Al Qadirif.txt,x,ALO,,,,ALO,Alodia,existing_owner,existing,source_explicit,state_or_polity,nubian,sunni,,34.45209,11.13278,1.000000,,Existing top-level owner in the imported province history.,,
4034,Makua,4034 - Makua.txt,x,MKU,,,,MKU,Makua,existing_owner,existing,source_explicit,state_or_polity,makua,shamanism,,37.49776,-20.86943,1.000000,,Existing top-level owner in the imported province history.,,
4035,Ngindo,4035 - Ngindo.txt,x,MKU,,,,MKU,Makua,applied_documented_assignment,applied,medium,cultural_territorial_authority,makua,shamanism,40,37.85750,-18.36913,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded makua authority capital (Makua, province 4034). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4036,Wayao,4036 - Wayao.txt,x,MKU,,,,MKU,Makua,applied_documented_assignment,applied,medium,cultural_territorial_authority,makua,shamanism,40,36.18407,-17.65182,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded makua authority capital (Makua, province 4034). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4037,Katsekera,4037 - Katsekera.txt,x,MRA,,,,MRA,Maravi,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,34.68284,-18.46901,1.000000,,Existing top-level owner in the imported province history.,,
4038,Lolo,4038 - Lolo.txt,x,MKU,,,,MKU,Makua,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,35.26833,-21.97624,1.000000,,Existing top-level owner in the imported province history.,,
4039,Lundu,4039 - Lundu.txt,x,LDU,,,,LDU,Lundu,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,33.12210,-20.86341,1.000000,,Existing top-level owner in the imported province history.,,
4040,Kalonga,4040 - Kalonga.txt,x,MRA,,,,MRA,Maravi,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,33.54169,-19.61455,1.000000,,Existing top-level owner in the imported province history.,,
4041,Kinga,4041 - Kinga.txt,x,SHC,,,,SHC,Southern Highlands Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,bena,shamanism,40,35.13062,-13.75944,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded bena authority capital (Southern Highlands Communities, province 4073). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4042,Makonde,4042 - Makonde.txt,x,MKU,,,,MKU,Makua,applied_documented_assignment,applied,medium,cultural_territorial_authority,makua,shamanism,40,36.73653,-15.16658,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded makua authority capital (Makua, province 4034). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4043,Phangwa,4043 - Phangwa.txt,x,TBK,,,,TBK,Tumbuka,applied_documented_assignment,applied,medium,cultural_territorial_authority,nyasa,shamanism,40,34.92267,-16.09084,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded nyasa authority capital (Tumbuka, province 4045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4044,Ngonde,4044 - Ngonde.txt,x,TBK,,,,TBK,Tumbuka,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,32.76857,-14.73330,1.000000,,Existing top-level owner in the imported province history.,,
4045,Tumbuka,4045 - Tumbuka.txt,x,TBK,,,,TBK,Tumbuka,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,32.76912,-16.91969,1.000000,,Existing top-level owner in the imported province history.,,
4046,Lala,4046 - Lala.txt,x,BEM,,,,BEM,Bemba Plateau Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,bemba,shamanism,40,29.14779,-19.45646,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded bemba authority capital (Bemba Plateau Communities, province 4102). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4047,Nsenga,4047 - Nsenga.txt,x,LDU,,,,LDU,Lundu,existing_owner,existing,source_explicit,state_or_polity,nyasa,shamanism,,31.37641,-19.36098,1.000000,,Existing top-level owner in the imported province history.,,
4048,Lomwe,4048 - Lomwe.txt,x,MRA,,,,MRA,Maravi,existing_owner,existing,source_explicit,state_or_polity,makua,shamanism,,35.99830,-19.67987,1.000000,,Existing top-level owner in the imported province history.,,
4049,Ibo,4049 - Ibo.txt,x,ZAN,,,,ZAN,Zwahili,existing_owner,existing,source_explicit,state_or_polity,swahili,sunni,,39.24078,-17.73682,1.000000,,Existing top-level owner in the imported province history.,,
4050,Luangwa,4050 - Luangwa.txt,x,BEM,,,,BEM,Bemba Plateau Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,bemba,shamanism,40,30.89654,-16.96743,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded bemba authority capital (Bemba Plateau Communities, province 4102). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4051,Ewaso Ngiro,4051 - Ewaso Ngiro.txt,x,AJU,,,,AJU,Ajuuraan,applied_documented_assignment,applied,medium,cultural_territorial_authority,somali,sunni,40,39.42778,-3.42871,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded somali authority capital (Ajuuraan, province 2775). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4052,Dawa,4052 - Dawa.txt,x,AJU,,,,AJU,Ajuuraan,applied_documented_assignment,applied,medium,cultural_territorial_authority,somali,sunni,40,40.04025,-0.88174,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded somali authority capital (Ajuuraan, province 2775). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4053,Turkana,4053 - Turkana.txt,x,NIL,,,,NIL,Nilotic Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,acholi,shamanism,40,34.75527,-1.46827,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded acholi authority capital (Nilotic Communities, province 4075). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4054,Kuria,4054 - Kuria.txt,x,GLC,,,,GLC,Great Lakes Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,masaba,shamanism,40,34.93570,-4.84070,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded masaba authority capital (Great Lakes Communities, province 4054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4055,Shamba,4055 - Shamba.txt,x,MBA,,,,MBA,Mombasa,applied_documented_assignment,applied,medium,cultural_territorial_authority,swahili,shamanism,40,35.70094,-8.94257,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded swahili authority capital (Mombasa, province 1202). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4056,Gogo,4056 - Gogo.txt,x,TZI,,,,TZI,Tanzanian Interior Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,takama,shamanism,40,33.10379,-10.68738,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded takama authority capital (Tanzanian Interior Communities, province 4056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4057,Nyatura,4057 - Nyatura.txt,x,TZI,,,,TZI,Tanzanian Interior Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,takama,shamanism,40,34.12931,-9.39688,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded takama authority capital (Tanzanian Interior Communities, province 4056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4058,Zigua,4058 - Zigua.txt,x,ZAN,,,,ZAN,Zwahili,applied_documented_assignment,applied,medium,cultural_territorial_authority,swahili,shamanism,40,35.51821,-11.25437,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded swahili authority capital (Zwahili, province 1196). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4059,Shaga,4059 - Shaga.txt,x,GLC,,,,GLC,Great Lakes Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,masaba,shamanism,40,34.00158,-6.59595,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded masaba authority capital (Great Lakes Communities, province 4054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4060,Kikuyu,4060 - Kikuyu.txt,x,KYU,,,,KYU,Kikuyu Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,bantu,shamanism,40,36.39009,-2.91654,1.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded bantu authority capital (Kikuyu Communities, province 4060). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
4061,Buzinza,4061 - Buzinza.txt,x,KRW,,,,KRW,Karagwe,existing_owner,existing,source_explicit,state_or_polity,takama,shamanism,,32.43490,-7.49221,1.000000,,Existing top-level owner in the imported province history.,,
4062,Basoga,4062 - Basoga.txt,x,BSG,,,,BSG,Basoga,existing_owner,existing,source_explicit,state_or_polity,masaba,shamanism,,33.28355,-2.84524,1.000000,,Existing top-level owner in the imported province history.,,
