province_id,province_name,longitude,latitude,biome_id,biome_name,red,green,blue,assignment_method,source_url
4703,Kostendil,22.58381,42.73734,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4704,Tirnovo,25.70325,44.13568,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4705,Gumulcine,24.46997,41.95892,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4706,Tolcu,28.05710,45.68331,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4707,Rosenheim,11.49620,48.30574,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4708,Freising,11.19225,48.88772,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4709,Passau,12.82743,49.26644,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4710,Bregenz,9.33067,48.06998,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4711,Donauwörth,9.98575,49.32370,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4712,Konstanz,8.34129,48.30876,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4713,Urach,8.49457,48.75234,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4714,Durlach,7.73631,49.45088,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4715,Rothenburg,9.18177,49.79335,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4716,Coburg,10.18105,50.81887,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4717,Bayreuth,11.09785,50.55621,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4718,Aschaffenburg,8.63504,50.24161,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4719,Annecy,4.83084,46.63006,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4720,Geneva,5.79901,46.73324,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4721,Fribourg,6.10813,47.53430,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4722,Illanz,8.80305,47.33711,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4723,Opole,17.32713,50.93902,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4724,Pardubice,15.24538,50.52424,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4725,Jindrichuv Hradec,14.43773,50.01685,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4726,Ostrava,17.06367,50.06030,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4727,Saluzzo,6.39550,45.40888,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4728,Pavia,8.05136,45.73466,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4729,Padova,10.72673,46.13990,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4730,Bologna,10.63275,45.12225,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4731,Spoleto,12.25492,43.20425,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4732,Terracina,12.60155,42.37741,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4733,Molise,13.80319,42.54088,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4734,Avellino,14.61871,41.90431,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4735,Arborea,8.14229,40.75564,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4736,Trapani,12.09847,38.44786,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4737,Girgenti,12.99755,38.02391,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4738,Trieste,12.82778,46.37813,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4739,Bergamo,9.08692,46.58546,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4740,Como,8.26081,46.83899,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4741,Halle,10.70413,52.02894,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4742,Nordhausen,10.10920,51.97981,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4743,Weimar,10.91546,51.21888,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4744,Zwickau,12.33665,51.35503,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4745,Rügen,12.75746,54.52512,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4746,Wolgast,14.34145,53.66284,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4747,Dramburg,15.44997,53.68932,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4748,Brandenburg,11.95849,52.67626,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4749,Stargardland,12.21915,53.60857,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4750,Kruje,19.49697,41.88872,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4751,Cilli,14.56131,46.92979,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4752,Rijeka,14.29255,46.06135,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4753,Zadar,15.02663,44.74413,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4754,Kotor,18.39101,42.97558,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4755,Podrinje,18.34038,45.04497,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4756,Bjelovar,16.23153,46.45696,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4757,Kolubara,19.16098,44.81105,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4758,Etsch,10.85910,47.47509,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4759,Upper Carinthia,12.94389,47.55393,10,Temperate Conifer Forests,61,103,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4760,Innviertel,12.87236,48.68773,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4761,Traungau,13.76807,48.57662,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4762,Wienerwald,14.83687,48.65184,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4763,Alps6,11.63074,47.17793,7,Montane Grasslands & Shrublands,124,119,103,historical_gameplay_override,
4764,Salins,5.06705,47.30720,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4765,Mulhouse,6.67730,48.73545,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4766,Verdun,4.79778,49.53609,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4767,Zweibrucken,6.67893,49.77244,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4768,Julich,5.85633,50.93230,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4769,Lille,2.46443,50.93158,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4770,s-Hertogenbosch,5.05805,51.97954,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4771,Verden,8.73798,53.18953,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4772,Celle,9.53916,52.78356,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4773,Göttingen,9.39973,51.76034,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4774,Fulda,9.19176,50.87739,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4775,Bielefeld,7.75330,52.45281,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4776,Blois,0.53693,48.10839,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4777,Forez,3.36039,46.36542,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4778,Görlitz,14.42776,51.68536,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4779,Gallipoli,26.05460,41.50328,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4780,Ohrid,20.27181,42.12113,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4781,Transvaal,26.94613,-31.94780,7,Montane Grasslands & Shrublands,124,119,103,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4782,Tswana,24.23022,-32.83130,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4783,Swazi,29.36447,-32.44491,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4784,Upper Limpopo,28.58468,-29.55020,7,Montane Grasslands & Shrublands,124,119,103,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4785,Sheffield,-1.98891,53.79070,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4786,Priegnitz,11.30321,53.29698,9,Temperate Broadleaf & Mixed Forests,81,119,70,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4787,Ribatejo,-9.04598,39.86832,9,Temperate Broadleaf & Mixed Forests,81,119,70,latitude_fallback,
4788,Plasencia,-6.63810,40.68260,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4789,Segovia,-4.28192,42.12182,6,"Mediterranean Forests, Woodlands & Scrub",119,132,72,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4790,West Java,106.07849,-11.99057,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4791,East Cirebon,107.68507,-11.64845,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4792,East Kendal,109.40157,-12.02718,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4793,South Demak,110.25664,-12.19415,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4794,East Kediri,111.56238,-12.93063,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4795,Bone,119.23055,-9.12240,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4796,Kendari,121.13581,-8.22595,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4797,Soppeng,118.82572,-8.48071,13,Tropical & Subtropical Dry Broadleaf Forests,126,143,76,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4798,Wajo,119.23451,-7.82426,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4799,Sambaliung,116.82665,-2.74519,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4800,Paser,114.71858,-6.11014,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4801,Batulican,114.39288,-7.64185,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4802,South Pontiniak,108.70824,-4.52898,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4803,North Katapang,109.69515,-4.23866,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4804,West Kuching,109.55247,-2.78350,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4805,East Sibu,113.05215,-0.28980,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4806,Inland Sarawak,112.75785,-1.65553,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4807,North Borneo,114.43603,-1.43720,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4808,Sumatra,100.33976,-4.51729,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4809,South Peureulak,97.57130,0.11371,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4810,South Deli,98.39764,-0.61485,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4811,Barus,97.12787,-1.06300,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4812,Gerik,100.46511,2.23351,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4813,Penang,99.82989,1.97303,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4814,Semantan,101.42942,0.44474,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4815,Singapura,102.82062,-2.50602,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,wwf_biome_centroid,https://services.arcgis.com/BG6nSlhZSAWtExvp/arcgis/rest/services/GlobalBiomes/FeatureServer/0
4816,Rengat,102.22301,-4.33727,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4817,Padang,99.59656,-5.04453,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
4818,Indrapura,100.37883,-6.26267,15,Tropical & Subtropical Moist Broadleaf Forests,42,107,61,latitude_fallback,
